id,name
1023,PDW-SD
1024,"Platelet large cell ratio (P-LCR), %"
1025,"Poikilocytosis, RBC"
1026,"Praseodymium, blood"
1028,"Prolymphocytes,%"
1029,"Promyelocytes, %"
1031,Prothrombin ratio (PR)
1032,"Pyroglutamic acid/Creat, urine"
1033,"Pyruvic acid, blood"
1034,"Pyruvic acid/Creat, urine"
1035,"Quinolinic acid/Creat, urine"
1036,"RBC dysmorphic, urine HPF"
1038,"RBC, urine"
1039,Reactive lymphocytes
1040,"Reactive lymphocytes, %"
1042,Reticulocyte hemoglobin equivalent (Ret-He)
1043,Reticulocyte Production Index (RPI)
1044,Rubella virus IgG Ab
1045,"Rubidium, blood"
1046,"Salts, urine qualitative"
1047,"Samarium, blood"
1048,"Sebacic acid, blood"
1049,Segmented neutrophils
1050,"Silver, blood"
1051,Soluble Fibrin Monomer Complex
1052,"Strontium, blood"
1053,"Suberic acid, serum"
1054,"Suberic acid/Creat, urine"
1055,"Succinic acid, blood"
1056,"Succinic acid/Creat, urine"
1057,"Antibodies to Tick-borne encephalitis virus, IgG"
1058,"Tellurium, blood"
1059,Tetanus Toxoid IgG Antibody
1061,"Tin, blood"
1063,"Tricarballylic acid/Creat, urine"
1064,Tubular reabsorption
1065,"Tungsten, blood"
1066,"VMA/Creat, urine"
1068,"WBC, urine"
1069,"WBC, urine HPF"
1070,"Xanthurenic acid/Creat, urine"
1071,Yeast-like cells (YLCs)
1072,"Zirconium, blood"
1073,Caro index
1074,"Gluten,  IgE antibody"
1075,"Allergen f79 - gluten,  IgG"
1076,Specific IgE to the wheat and wheat flour
1077,"Silver Birch (rBet v1 PR-10), IgE"
1078,Specific IgE to the alder
1079,Specific IgE to the hazelnut
1080,"Cortisone, blood"
1081,"Cortisol free, serum"
1082,"Corticosterone, blood"
1083,11-Deoxycorticosterone
1084,21-Deoxycortisol
1085,"11-Deoxycortisol, blood"
1086,17-Hydroxypregnenolone
1088,"Silicon, blood"
1089,"Titanium, blood"
1090,"Titanium, nails"
1091,"Titanium, hair"
1092,"Silicon, urine"
1093,"Titanium, urine"
1094,Leukocytes/T-lymphocytes ratio
1095,"Egg Lysozyme, nGal d 4 (k208), IgE (ImmunoCAP)"
1096,"Alternaria alternata (m6), IgE (ImmunoCAP)"
1097,"Albumin, urine"
1103,"PAPP-A, MoM"
1105,"Immature Platelets, %"
1106,"Osmotic concentration, serum"
1107,"Osmotic concentration, plasma"
1108,"Osmotic concentration, urine"
1109,"Osmotic concentration, CSF"
1110,"Pathological casts, urine"
1111,"NBTs (neutrophils), %"
1112,"Classical CD14+CD16- monocytes, relative amount"
1113,"Inflammatory (intermediate) CD14+CD16+ monocytes, relative amount"
1114,"Nonclassical CD14lowCD16+ monocytes, relative amount"
1115,PCAT
1116,PCAT/0
1117,"Mucus, urine"
1119,Anti-gliadin IgG
1120,Anti-gliadin IgA
1121,"Allergen f416 - rTri a 19 Omega-5 Gliadin, Wheat (From Triticum aestivum)"
1122,Specific IgE to the Gliadin (f233)
1124,"Phagocytic (absorption) neutrophils activity, %"
1125,Total content of eicosapentaenoic (EPA) and docosahexaenoic (DHA) acids
1126,"Toxic granulation neutrophils (TGNs), %"
1127,Phagocytosis index
1128,"Phagocytosis (granulocytes), %"
1129,"Phagocytosis (monocytes), %"
1130,"von Willebrand factor, activity %"
1132,"Antibodies to Helicobacter pylori, IgM"
1133,Cast
1134,"Big Circulating Immune Complexes, %"
1135,"Medium Circulating Immune Complexes, %"
1136,"Small Circulating Immune Complexes, %"
1137,Platelet large cell count (P-LCC)
1139,"Squamous epithelial cells, urine"
1142,"Albumin %, serum"
1143,"Procalcitonin, %"
1144,Heptadecanoic acid (C17:0)
1145,Nonadecanoic acid (19:0)
1146,Heneicosanoic acid (C21:0)
1147,Tricosanoic acid (C23:0)
1148,Palmitelaidic acid (16:1w7t)
1149,Trans-fatty acids (C18) total 
1150,Linoleic acid/Dihomo-gamma-Linolenic acid ratio
1151,Eicosapentaenoic acid/Dihomo-γ-linolenic acid ratio
1153,"8-OHdG, blood"
1154,"Renin, direct"
1155,"Anti-prothrombin antibodies, IgG+IgA+IgM"
1156,"Lead, serum"
1157,Ergocalciferol (D2)
1158,Cholecalciferol (D3)
1159,"Glucose, 120 minutes"
1160,"Vanadium, blood"
1161,"Bismuth, blood"
1162,"Platinum, blood"
1163,Blood urea nitrogen (BUN)
1165,"4-Methyl-2-oxovaleric acid/Creat, urine"
1166,"Kynurenic/Quinolinic acids ratio, urine"
1167,"p-Cresol/Creat, urine"
1168,Tryptophan
1169,"Tryptophan/Creat, urine"
1170,"Cysteine/Creat, urine"
1171,"Ethanolamine/Creat, urine"
1172,"Phosphoethanolamine/Creat, urine"
1173,"Phosphoserine/Creat, urine"
1174,"Sarcosine/Creat, urine"
1175,"Homocysteine/Creat, urine"
1176,Triene/Tetraene fatty acids ratio
1177,"DRVVT, screen ratio"
1178,"DRVVT, confirm ratio"
1179,"Lupus anticoagulant (LAC), qualitative"
1181,"Bacteria, urine"
1182,"Bifidobacterium spp., feces"
1183,"Lactobacillus spp., feces"
1184,"Escherichia coli, feces"
1185,"Escherichia coli lac (-), feces"
1186,"Escherichia coli hem (+), feces"
1187,"Bacteroides spp., feces"
1188,"Clostridium spp., feces"
1189,"Enterococcus spp., feces"
1190,"Citrobacter freundii, feces"
1191,"Citrobacter koseri, feces"
1192,"Enterobacter cloacae, feces"
1193,"Enterobacter aerogenes, feces"
1194,"Enterobacter sakazakii, feces"
1195,"Pantoea agglomerans, feces"
1196,"Edwardsiella tarda, feces"
1197,"Klebsiella pneumoniae, feces"
1198,"Klebsiella oxytoca, feces"
1199,"Hafnia alvei, feces"
1200,"Proteus myxofaciens, feces"
1201,"Proteus mirabilis, feces"
1202,"Proteus vulgaris, feces"
1203,"Morganella morganii, feces"
1204,"Providencia rettgeri, feces"
1205,"Pseudomonas aeruginosa, feces"
1206,"Pseudomonas stutzeri, feces"
1207,"Pseudomonas putida, feces"
1208,"Raoultella ornithinolytica, feces"
1209,"Serratia marcescens, feces"
1210,"Yersinia enterocolitica, feces"
1211,"Yersinia pseudotuberculosis, feces"
1212,"Acinetobacter baumannii, feces"
1213,"Acinetobacter lwoffii, feces"
1214,"Alcaligenes faecalis, feces"
1215,"Staphylococcus epidermidis, feces"
1216,"Staphylococcus haemolyticus, feces"
1217,"Staphylococcus aureus, feces"
1218,"Candida albicans, feces"
1219,"Candida spp., feces"
1220,"Aeromonas hydrophila, feces"
1221,"Other bacterias, feces"
1222,"Salmonella spp., feces"
1223,"Amoebozoan bacterias, feces"
1224,"Escherichia pathogenic, feces"
1273,Ammonia
1274,"Dengue Virus IgG Ab, qualitative"
1275,"Dengue Virus IgM Ab, qualitative"
1276,"Dengue Virus NS1 Antigen, qualitative"
1277,"Insulin, 120 Minutes"
1278,"Insulin, 60 Minutes"
1279,"Glucose, 60 Minutes"
1280,"Biomaterial sampling control in Femoflor and Androflor DNA, urogenital scraping"
1281,"Total bacterial mass in Femoflor and Androflor DNA, urogenital scraping"
1282,"Total bacterial mass in cervical Femoflor DNA, urogenital scraping"
1283,"Lactobacillus spp. DNA, urogenital scraping quantitative"
1284,"Enterobacteriaceae spp. DNA, urogenital scraping quantitative"
1285,"Streptococcus spp. DNA, urogenital scraping quantitative"
1286,"Staphylococcus spp. DNA, urogenital scraping quantitative"
1287,"Gardnerella vaginalis+Prevotella bivia+Porphyromonas spp. DNA, urogenital scraping quantitative"
1288,"Eubacterium spp. DNA, urogenital scraping quantitative"
1289,"Sneathia spp.+Leptotrichia spp.+Fusobacterium spp. DNA, urogenital scraping quantitative"
1290,"Megasphaera spp.+Veillonella spp.+Dialister spp. DNA, urogenital scraping quantitative"
1291,"Lachnobacterium spp.+Clostridium spp. DNA, urogenital scraping quantitative"
1292,"Mobiluncus spp.+Corynebacterium spp. DNA, urogenital scraping quantitative"
1293,"Peptostreptococcus spp. DNA, urogenital scraping quantitative"
1294,"Atopobium vaginae DNA, urogenital scraping quantitative"
1295,"Candida spp. DNA, urogenital scraping quantitative"
1296,"Mycoplasma hominis DNA, urogenital scraping quantitative"
1297,"Ureaplasma urealyticum+Ureaplasma parvum DNA, urogenital scraping quantitative"
1299,"Lactobacillus spp. DNA, urogenital scraping relative"
1300,"Enterobacteriaceae spp. DNA, urogenital scraping relative"
1301,"Streptococcus spp. DNA, urogenital scraping relative"
1302,"Staphylococcus spp. DNA, urogenital scraping relative"
1303,"Gardnerella vaginalis+Prevotella bivia+Porphyromonas spp. DNA, urogenital scraping relative"
1304,"Eubacterium spp. DNA, urogenital scraping relative"
1305,"Sneathia spp.+Leptotrichia spp.+Fusobacterium spp. DNA, urogenital scraping relative"
1306,"Megasphaera spp.+Veillonella spp.+Dialister spp. DNA, urogenital scraping relative"
1307,"Lachnobacterium spp.+Clostridium spp. DNA, urogenital scraping relative"
1308,"Mobiluncus spp.+Corynebacterium spp. DNA, urogenital scraping relative"
1309,"Peptostreptococcus spp. DNA, urogenital scraping relative"
1310,"Atopobium vaginae DNA, urogenital scraping relative"
1312,"Trichomonas vaginalis DNA, urogenital scraping qualitative"
1313,"Neisseria gonorrhoeae DNA, urogenital scraping qualitative"
1314,"Candida tropicalis DNA, urogenital scraping qualitative"
1315,"Candida albicans DNA, urogenital scraping qualitative"
1317,"Candida glabrata DNA, urogenital scraping qualitative"
1318,"Candida krusei DNA, urogenital scraping qualitative"
1319,"Transitional epithelium, urine HPF"
1320,"Transitional epithelium, urine"
1321,"Hyaline casts, urine"
1324,Promyelocytes
1326,"Crystals, urine"
1327,Platelet aggregation
1328,"Platelet aggregation ADP-induced, %"
1329,"Platelet aggregation collagen-induced, %"
1330,"Platelet aggregation ristocetin-induced, %"
1331,"Platelet aggregation adrenaline-induced, %"
1332,"Granular casts, urine"
1333,"Granular casts, urine HPF"
1334,"Cytomegalovirus IgM Ab, Signal/Cutoff"
1335,"HIV 1,2 Ag/Ab Combo"
1336,"Antibodies to Herpes Simplex Virus 1/2, IgG Signal/Cutoff"
1337,"Antibodies to Herpes Simplex Virus 1/2, IgM qualitative"
1338,TNK cells (CD3+CD16-CD56+)
1339,"TNK cells (CD3+CD16-CD56+), %"
1340,NK cells expressing CD8 (CD3-CD8+)
1341,"NK cells expressing CD8 (CD3-CD8+), %"
1342,NK cells (CD3-CD16+CD56+)
1343,"NK cells (CD3-CD16+CD56+), %"
1344,"TNK cells (CD3+CD16+CD56+), %"
1345,TNK cells (CD3+CD16+CD56+)
1346,"T-cells double-positive (CD3+CD4+CD8+), %"
1347,T-cells double-positive (CD3+CD4+CD8+)
1348,"T cells activated (CD3+CD25+), %"
1349,T cells activated (CD3+HLA-DR+)
1350,"T cells activated (CD3+HLA-DR+), %"
1352,"T helper, memory cells (CD45+CD4+CD45RO+)"
1353,"T helper, naive cells (CD45+CD4+CD45RA+)"
1354,"T helper, memory cells (CD4+CD45RO+), %"
1355,"T helper, naive cells (CD4+CD45RA+), %"
1356,Naive/memory T-cells ratio
1357,Valproic Acid
1360,"Ascorbic acid, urine"
1361,"Epstein-Barr Virus capsid Ag IgM Ab, Signal/Cutoff"
1362,"Epstein-Barr Virus early Ag IgG Ab, positivity coefficient"
1363,"Epstein-Barr Virus early Ag IgM Ab, positivity coefficient"
1364,"Antigen VCA p125, qualitative"
1365,Antigen VCA  p65
1366,"Antigen VCA p42, qualitative"
1367,"Antigen VCA p41, qualitative"
1368,"Antigen VCA p40, qualitative"
1369,"Antigen VCA p33, qualitative"
1370,"Antigen  VCA p22, qualitative"
1371,Antigen  EA-R p93
1372,Antigen EA-D p45
1373,Antigen EA-D p43
1374,Antigen EBNA-1 p79
1375,"Factor IX, %"
1376,"Factor VII, %"
1377,XII depended fibrinolysis
1378,Lebetox test
1379,Echitox test
1380,Ancistron test
1381,Self-assembly of fibrin monomers
1382,Sia test
1384,"Cortisol total, saliva"
1385,"Dehydroepiandrosterone, saliva"
1386,"DHEA/Cortisol ratio, saliva"
1387,"Nitrite, urine qualitative"
1388,"Leukocyte esterase, urine qualitative"
1389,"Lactobacillus spp. DNA, urogenital scraping relative %"
1390,"Enterobacteriaceae spp. DNA, urogenital scraping relative %"
1391,"Streptococcus spp. DNA, urogenital scraping relative %"
1392,"Staphylococcus spp. DNA, urogenital scraping relative %"
1393,"Gardnerella vaginalis+Prevotella bivia+Porphyromonas spp. DNA, urogenital scraping relative %"
1394,"Eubacterium spp. DNA, urogenital scraping relative %"
1395,"Sneathia spp.+Leptotrichia spp.+Fusobacterium spp. DNA, urogenital scraping relative %"
1396,"Megasphaera spp.+Veillonella spp.+Dialister spp. DNA, urogenital scraping relative %"
1397,"Lachnobacterium spp.+Clostridium spp. DNA, urogenital scraping relative %"
1398,"Mobiluncus spp.+Corynebacterium spp. DNA, urogenital scraping relative %"
1399,"Peptostreptococcus spp. DNA, urogenital scraping relative %"
1400,"Atopobium vaginae DNA, urogenital scraping relative %"
1401,"Cytomegalovirus IgG Ab, avidity index"
1402,"Giardia lamblia total Ab, positivity coefficient"
1403,"Trichinella antibodies, IgG positivity coefficient"
1404,"Toxocara antibodies IgG, positivity coefficient"
1405,"Echinococcus IgG Ab, positivity coefficient"
1406,"Opisthorchis antibodies, IgG positivity coefficient"
1407,"Rubella virus IgM Ab, Signal/Cutoff"
1408,"Toxoplasma gondii IgG Ab, avidity index"
1409,"Toxoplasma gondii DNA, blood qualitative"
1410,"Toxoplasma gondii IgA Ab, qualitative"
1411,"Toxoplasma gondii IgM Ab, Signal/Cutoff"
1412,"Rubella virus IgG Ab surface glycoprotein dimer E1 E2, qualitative"
1413,"Rubella virus capsid protein IgG Ab, qualitative"
1414,"Rubella virus Surface E1 Glycoprotein IgG Ab, qualitative"
1415,"Rubella virus Surface E2 Glycoprotein IgG Ab, qualitative"
1416,"Rubella virus IgG Ab, avidity index"
1417,"Cytomegalovirus DNA, blood"
1418,"Cytomegalovirus DNA, urogenital scraping qualitative"
1419,"Cytomegalovirus IgA Ab, qualitative"
1420,"Cytomegalovirus non-structural protein IE1 IgG Ab, qualitative"
1421,"Cytomegalovirus cover protein p150 (pp150) IgG Ab, qualitative"
1422,"Cytomegalovirus membrane glycoprotein gB1 IgG Ab, qualitative"
1423,"Cytomegalovirus membrane glycoprotein gB2 IgG Ab, qualitative"
1424,"Cytomegalovirus pp52 Ag IgG Ab, qualitative"
1425,"Cytomegalovirus pp28 Ag IgG Ab, qualitative"
1426,"Cytomegalovirus early protein IEA IgG Ab, qualitative"
1427,"Cytomegalovirus early protein IEA IgG Ab, positivity coefficient"
1428,"Cytomegalovirus early protein IEA IgM Ab, qualitative"
1429,"Cytomegalovirus early protein IEA IgM Ab, positivity coefficient"
1432,"T regulatory cells (CD4+CD25+or brightCD127neg), %"
1433,T cytotoxic cells activated (CD3+CD8+HLA-DR+)
1434,"T cytotoxic cells activated (CD3+CD8+HLA-DR+), %"
1435,"T cytotoxic cells activated (CD3+CD8+CD38+), %"
1436,"NK cells (CD3-CD16-CD56+), %"
1437,B+NK cells activated (CD3-HLA-DR+)
1438,"B+NK cells activated (CD3-HLA-DR+), %"
1439,B cells activated (CD3-CD25+)
1440,"B cells activated (CD3-CD25+), %"
1441,NK cells cytokine-producing (CD3-CD16-or lowCD56bright)
1442,"NK cells cytokine-producing (CD3-CD16-or lowCD56bright), %"
1443,NK cells cytolytic (CD3-CD16+or highCD56dim)
1444,"NK cells cytolytic (CD3-CD16+or highCD56dim), %"
1445,"B1 lymphocytes (CD19+CD5+CD27-), %"
1446,"B2 lymphocytes (CD19+CD5-CD27-), %"
1447,T cells activated (CD3+CD25+)
1448,"Cytomegalovirus IgM Ab, qualitative"
1449,"Antibodies to Herpes Simplex Virus 1/2, IgG qualitative"
1450,"Antibodies to Herpes Simplex Virus 1/2, IgG avidity index"
1451,"Herpes Simplex Virus 1/2 DNA, urogenital scraping qualitative"
1452,"Herpes Simplex Virus 2 DNA, urogenital scraping qualitative"
1453,"Herpes Simplex Virus 1 DNA, urogenital scraping qualitative"
1454,Prothrombin ratio
1455,"Transitional+renal epithelium, urine"
1456,Epstein-Barr Virus capsid Ag IgM Ab
1457,"Hepatitis C Virus IgM+IgG Ab, positivity coefficient"
1458,"Epstein-Barr Virus IgG Ab, avidity index"
1459,"Antibodies to Herpes Simplex Virus 1/2, IgM positivity coefficient"
1460,"Hepatitis B Core Ag IgG+IgM Ab, Signal/Cutoff"
1461,"Antibodies to Herpes Simplex Virus 1, IgG"
1462,"Antibodies to Herpes Simplex Virus 1, IgG positivity coefficient"
1463,"Antibodies to Herpes Simplex Virus 1, IgM positivity coefficient"
1464,"Yeast, urine HPF"
1465,"Ammonia, 24h urine"
1466,"Urea, urine"
1467,"Diuresis, 24h"
1468,"Diuresis, minute"
1469,Bleeding time
1470,"Clotting time of the capillary blood, end"
1471,"Clotting time of the capillary blood, start"
1472,Index Lipemia
1473,Index Hemolysis
1474,Index Icterus
1477,"Plasminogen activator inhibitor-1, Antigen"
1478,Tacrolimus
1479,"Large unstained cells, %"
1480,"Giardia lamblia total Ab, qualitative"
1481,"Giardia lamblia IgM Ab, positivity coefficient"
1482,"Giardia lamblia IgM Ab, qualitative"
1483,"Giardia lamblia IgA Ab, positivity coefficient"
1484,"Giardia lamblia IgA Ab, qualitative"
1485,"Giardia lamblia IgG Ab, positivity coefficient"
1486,"Giardia lamblia IgG Ab, qualitative"
1487,"Giardia lamblia Ag, feces qualitative"
1488,"Ascaris lumbricoides IgG Ab, qualitative"
1489,"Ascaris lumbricoides IgG Ab, positivity coefficient"
1490,"Opisthorchis antibodies, IgG qualitative"
1491,"Opisthorchis antibodies, IgM qualitative"
1492,"Opisthorchis antibodies, IgM positivity coefficient"
1493,"Undifferentiated cells, %"
1494,"Calcium oxalate crystals, urine"
1495,Omega-3 index whole blood
1497,"Renal epithelium, urine"
1498,Cardiolipin IgG+IgA+IgM Abs
1499,Urine electrical conductivity
1500,Prolactin with a dilution of 1:100
1501,"Blood, urine"
1503,"Palladium, serum"
1504,"Allergen k48 palladium, IgE"
1505,"Allergen gold, IgG"
1506,"Allergen amalgam, IgG"
1507,"Allergen palladium, IgG"
1508,"Allergen platinum, IgG"
1509,"Cortisol free, 24h urine"
1510,"Daily protein loss, urine"
1511,"Chlamydia pneumoniae DNA, nasopharyngeal swab qualitative "
1512,"Chlamydia pneumoniae, IgA positivity coefficient"
1513,"Chlamydia pneumoniae, IgA qualitative"
1514,"Chlamydia pneumoniae, IgM qualitative"
1515,"Chlamydia pneumoniae, IgG qualitative"
1516,"Chlamydia pneumoniae, IgG positivity coefficient"
1517,"Mycoplasma pneumoniae DNA, nasopharyngeal swab qualitative "
1518,"Mycoplasma pneumoniae IgG Ab, qualitative"
1519,"Mycoplasma pneumoniae IgG Ab, positivity coefficient"
1520,"Mycoplasma pneumoniae IgA Ab, qualitative"
1521,"Mycoplasma pneumoniae IgA Ab, positivity coefficient"
1522,"Mycoplasma pneumoniae IgM Ab, qualitative"
1523,"Mycoplasma pneumoniae IgM Ab, positivity coefficient"
1524,"Antichromatin Ab, index"
1525,"Chlamydia psittaci, IgG qualitative"
1527,"Chlamydia psittaci, IgA qualitative"
1529,"Chlamydia psittaci, IgM qualitative"
1531,"Chlamydia psittaci, IgM positivity coefficient"
1532,"Hyaline casts, urine HPF"
1536,"Urates, urine"
1540,"Uric acid crystals, urine"
1545,"Anti-hCG antibody, IgG qualitative"
1546,"Anti-hCG antibody, IgM qualitative"
1549,"Cytomegalovirus IgM Ab, positivity coefficient"
1550,"Epithelial casts, urine"
1551,"Epithelial casts, urine HPF"
1552,"Epithelial cells, urine HPF"
1553,"RBC normal morphology, urine HPF"
1554,"Estradiol, saliva"
1556,"Cancer antigen 27-29, serum"
1557,Prostatic acid phosphatase
1558,"Estradiol, 24h urine"
1559,"Estrone, 24h urine"
1560,"Estriol, 24h urine"
1561,"2-Hydroxyestrone, 24h urine"
1562,"2-Hydroxyestradiol, 24h urine"
1563,"Hemoglobin, urine qualitative"
1564,"Hemoglobin, urine"
1565,"4-Hydroxyestrone, 24h urine"
1566,"16a-Hydroxyestrone, 24h urine"
1567,"2-Methoxyestrone, 24h urine"
1568,"4-Methoxyestrone, 24h urine"
1569,"Pregnanediol, 24h urine"
1570,"2-OHE1/16a-OHE1 ratio, 24h urine"
1571,"2-OHE1/2-OMeE1 ratio, 24h urine"
1572,"4-OHE1/4-OMeE1 ratio, 24h urine"
1573,"2-Hydroxyestrone+2-Hydroxyestradiol/Creat, urine"
1574,"2-Hydroxyestrone/Creat, urine"
1575,"2-Hydroxyestradiol/Creat, urine"
1576,"(2-OHE1+2-OHE2)/16a-OHE1, urine"
1577,"4-Hydroxyestrone/Creat, urine"
1578,"16a-Hydroxyestrone/Creat, urine"
1579,"2-Methoxyestrone/Creat, urine"
1580,"4-Methoxyestrone/Creat, urine"
1581,"2-OHE1/2-OMeE1 ratio, urine"
1582,"4-OHE1/4-OMeE1 ratio, urine"
1583,"Epstein-Barr Virus DNA, blood qualitative"
1588,"Mucus, feces qualitative"
1589,"Leftovers of undigested food, feces qualitative"
1590,"pH, feces"
1591,"Fecal occult blood test, qualitative"
1592,"Bilirubin, feces qualitative"
1593,"Stercobilin, feces qualitative"
1594,"Protein, feces qualitative"
1595,"Muscle fibers with striation, feces qualitative"
1596,"Muscle fibers without striation, feces qualitative"
1597,"Connective tissue, feces qualitative"
1598,"Fatty acids, feces qualitative"
1599,"Neutral fat, feces qualitative"
1601,"Indigestible vegetable fibers, feces qualitative"
1602,"Digestible vegetable fibers, feces qualitative"
1603,"Extracellular starch grains, feces qualitative"
1604,"Intracellular starch grains, feces qualitative"
1607,"WBC, feces HPF"
1609,"RBC, feces HPF"
1610,"Charcot-Leyden crystals, feces qualitative"
1611,"Hematoidin crystals, feces qualitative"
1612,"Salt crystals, feces qualitative"
1614,"Iodophilic normal flora, feces qualitative"
1615,"Iodophilic pathological flora, feces qualitative"
1616,"Yeasts, feces qualitative"
1617,"Blastocystis hominis, feces qualitative"
1618,"Trichomonas hominis, feces qualitative"
1619,"Blastocystis spp., feces qualitative"
1620,"Cryptosporidium spp., feces qualitative"
1621,"Dientamoeba fragilis, feces qualitative"
1622,"Chilomastix mesnili, feces qualitative"
1623,"Entamoeba coli, feces qualitative"
1624,"Endolimax nana, feces qualitative"
1625,"Jodamoeba buetschlii, feces qualitative"
1626,"Helminth eggs, feces qualitative"
1627,"Protozoa, feces qualitative"
1628,"Diphyllobothrium latum, feces qualitative"
1629,"Diphyllobothrium spp., feces qualitative"
1630,"Ascaris lumbricoides, feces qualitative"
1631,"Trichocephalus trichiurus, feces qualitative"
1632,"Thominx aerophilus, feces qualitative"
1633,"Ancylostomatidae genus spp., feces qualitative"
1634,"Fasciola hepatica, feces qualitative"
1635,"Opisthorchis felineus, feces qualitative"
